ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.135097015705648,0.045265945406128,0.007158178217392,0.007145423653552,0.00546955603,0.004164686454832,0.0074388087278079995,0.018705159232432,0.0065256322048,0.028012801766848,0.00453841792,0.00453841792,0.008775667373488,0.0037547426733280003,0.022442756241327997,0.009580270559488,0.003725960814592,0.006196566325551999,0.006659869400368,0.0036906900207999997,0.004346261996848,0.005715581537968,0.009168061817392,0.006482506043392001,0.006482506043392001,0.005901236043712,0.004319815726528
