ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.112796625769648,0.031215095700927998,0.113380922097088,0.12661630497836798,0.1270095150832,0.113380922097088,0.12789470718635199,0.1270095150832,0.12287494731155199,0.113380922097088,0.113380922097088
