ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.1071428571428571,0.7777777777777778,1.0,0.11111111111111116,0.9166666666666666,0.9166666666666666,1.0,0.25,1.0,1.0,1.0
