l_l_m,l_l_n,u_r_m,u_r_n,n,u
8.0,11.0,9.0,15.0,13.0,13.0
4.0,13.0,7.0,14.0,13.0,13.0
2.0,12.0,4.0,13.0,13.0,13.0
7.0,6.0,8.0,7.0,13.0,13.0
