ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.013578575985088,0.013080156449200001,0.056887246633407995,0.017224490331952,0.004122133494208,0.00777875452,0.006869944390912,0.020578127584192,0.007276861871152,0.007619863832512,0.003781055209408
