ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.06457632730719999,0.1245894111808,0.129631348303792,0.134111489624512,0.145002362552368,0.1472925717232,0.1472925717232,0.14521287909011202,0.129030117332992,0.1474303940908,0.145002362552368,0.136095971626672,0.147047541768448,0.14653159742507202,0.146318037157312,0.14299560080684798,0.14274221863480002,0.14788818907,0.145651768188352,0.143573720003008,0.143573720003008,0.145582283781808,0.1394034984448
