ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.11245985958443201,0.017173083064768,0.014079580196272002,0.014348534069248001,0.020561873175807998,0.004100397365248,0.004100397365248,0.007987300000000001,0.014442476443072002,0.004027457038768,0.011049926008768,0.010276921298608,0.0042302559472,0.0045044474909920005,0.004618242045952,0.0064115095552,0.006550056307888,0.003785699246128,0.004974396358912,0.006096353673472,0.006096353673472,0.0050116385932,0.008399685842368
