ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.025113827972032,0.110368181415472,0.114707553790768,0.112706538983872,0.114707553790768,0.11267349558092798,0.106879749635248,0.114836807624128
