l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,6.0,3.0,14.0,0.0,0.0,0.0,0.0
3.0,6.0,6.0,13.0,0.0,0.0,1.0,13.0
6.0,7.0,8.0,13.0,0.0,0.0,2.0,13.0
6.0,2.0,8.0,7.0,1.0,1.0,3.0,1.0
8.0,2.0,9.0,10.0,1.0,1.0,4.0,3.0
3.0,3.0,6.0,6.0,1.0,1.0,6.0,2.0
3.0,3.0,6.0,6.0,1.0,1.0,7.0,0.0
2.0,7.0,3.0,9.0,1.0,1.0,8.0,11.0
8.0,10.0,9.0,14.0,2.0,2.0,9.0,2.0
2.0,9.0,3.0,11.0,3.0,3.0,13.0,10.0
6.0,6.0,8.0,7.0,4.0,4.0,17.0,4.0
2.0,6.0,3.0,7.0,4.0,4.0,18.0,6.0
2.0,4.0,3.0,6.0,6.0,6.0,23.0,1.0
2.0,4.0,3.0,6.0,6.0,6.0,24.0,0.0
6.0,5.0,8.0,6.0,6.0,6.0,26.0,1.0
