l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
1.0,8.0,2.0,10.0,0.0
2.0,9.0,4.0,10.0,1.0
6.0,11.0,7.0,16.0,2.0
1.0,17.0,2.0,19.0,3.0
2.0,17.0,3.0,18.0,4.0
-0.0,10.0,2.0,17.0,5.0
2.0,10.0,6.0,17.0,6.0
