ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.109885399534528,0.127639106749888,0.1804034045068,0.160978057297072,0.185295092756272,0.175938874795312,0.18238982670520001,0.165998235746752,0.185884190777392,0.184377687819712,0.18498546953079997,0.18362527675,0.173008210374448,0.179933743010608,0.1789838513152
