l_l_m,l_l_n,u_r_m,u_r_n,n,u
4.0,0.0,6.0,1.0,11.0,11.0
6.0,0.0,8.0,2.0,11.0,11.0
6.0,0.0,8.0,2.0,11.0,11.0
2.0,4.0,3.0,6.0,11.0,11.0
