ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.10896625182515199,0.014641056129328001,0.017272809940912,0.0051698195007999995,0.006223451987391999,0.006223451987391999,0.005443788565168,0.006389015252272,0.0058239749252319995,0.0058239749252319995,0.008126425955248,0.005500044556288,0.012641647242688,0.016056897952048,0.0047805591224320005,0.0076874304652,0.006578610453808,0.004815237833007999,0.0039530140384479995
