ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.02369999923,0.057530120733952,0.031892839239472,0.034022653747648006,0.011189938328368,0.003731530913728,0.014948815218351999,0.013154780851648,0.006214278530608,0.004822112354992,0.004105054750768,0.010248456216832,0.010082050182448,0.0038532145228,0.008434169146672,0.0072956963392000005,0.0037977746513919997,0.007281969226288,0.0045088100908,0.004674402287872
