ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.0693325837132,0.06102083886899201,0.10145940178220801,0.117381610719232,0.07770394019320001,0.115701037179568,0.115701037179568,0.1169068359148,0.11698402912460801,0.112954470369712,0.117578954545072
