ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.097229034382768,0.05928131476139199,0.099206317440448,0.12661630497836798,0.128481214489648,0.11732918528132799,0.126366053730352,0.12394646949011198,0.12014890483652801,0.128681581723648,0.126134270469808,0.12014890483652801,0.12662962704275202,0.12660464858027198,0.12411233081079999,0.128423190187312,0.128714521811632
