l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,6.0,8.0,13.0,0.0,0.0,0.0,23.0
1.0,6.0,2.0,13.0,1.0,1.0,1.0,16.0
8.0,11.0,9.0,20.0,2.0,2.0,2.0,0.0
9.0,12.0,10.0,20.0,2.0,2.0,3.0,0.0
3.0,14.0,4.0,19.0,2.0,2.0,4.0,0.0
4.0,14.0,5.0,20.0,2.0,2.0,5.0,2.0
5.0,13.0,8.0,20.0,2.0,2.0,6.0,2.0
1.0,4.0,2.0,6.0,3.0,3.0,7.0,0.0
2.0,5.0,7.0,6.0,3.0,3.0,8.0,6.0
1.0,5.0,4.0,6.0,4.0,4.0,9.0,1.0
7.0,5.0,8.0,6.0,5.0,5.0,10.0,8.0
1.0,5.0,2.0,6.0,5.0,5.0,11.0,7.0
-0.0,5.0,1.0,15.0,6.0,6.0,12.0,1.0
1.0,13.0,3.0,15.0,6.0,6.0,13.0,5.0
3.0,13.0,4.0,14.0,6.0,6.0,14.0,4.0
1.0,15.0,2.0,16.0,6.0,6.0,15.0,1.0
1.0,15.0,2.0,16.0,6.0,6.0,16.0,0.0
1.0,4.0,3.0,5.0,6.0,6.0,17.0,7.0
2.0,5.0,3.0,6.0,7.0,7.0,18.0,5.0
2.0,0.0,8.0,5.0,8.0,8.0,19.0,0.0
1.0,3.0,7.0,4.0,10.0,10.0,20.0,2.0
3.0,4.0,8.0,5.0,10.0,10.0,21.0,4.0
1.0,6.0,2.0,13.0,12.0,12.0,22.0,0.0
4.0,13.0,7.0,14.0,14.0,14.0,23.0,3.0
7.0,13.0,8.0,14.0,15.0,15.0,24.0,2.0
3.0,5.0,4.0,6.0,17.0,17.0,25.0,4.0
4.0,5.0,7.0,6.0,19.0,19.0,26.0,2.0
2.0,0.0,7.0,3.0,22.0,22.0,27.0,2.0
8.0,0.0,9.0,5.0,22.0,22.0,28.0,0.0
7.0,0.0,8.0,4.0,22.0,22.0,29.0,1.0
2.0,18.0,4.0,20.0,22.0,22.0,30.0,1.0
8.0,18.0,9.0,20.0,22.0,22.0,31.0,0.0
2.0,15.0,4.0,18.0,26.0,26.0,32.0,0.0
1.0,16.0,2.0,20.0,26.0,26.0,33.0,0.0
1.0,0.0,2.0,3.0,26.0,26.0,34.0,0.0
7.0,0.0,8.0,2.0,26.0,26.0,35.0,0.0
2.0,4.0,3.0,5.0,27.0,27.0,36.0,0.0
