ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.10108769497720001,0.044595021368752,0.118763806584832,0.10108769497720001,0.118179803334832,0.12401974739780798,0.12532753626035198,0.128502976012288,0.12493562963588797,0.11842911572459201
