ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.1313279798092,0.010878500295088,0.007377773088688,0.024468560915631994,0.024468560915631994,0.004631655558832,0.008510905799728,0.007696399544368,0.007174761217072001,0.0047974285168,0.0038609597248
