ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.10167759760940799,0.06435411495827201,0.096000928127152,0.08540108179244801,0.111264791923888,0.1245011163712,0.12361553207108802,0.113710077449152,0.11636697814835201,0.124481253087232
