l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
6.0,14.0,9.0,20.0,0.0
2.0,19.0,3.0,20.0,1.0
2.0,15.0,3.0,18.0,2.0
3.0,15.0,6.0,20.0,3.0
3.0,15.0,6.0,20.0,4.0
2.0,0.0,5.0,1.0,5.0
8.0,0.0,9.0,3.0,6.0
5.0,0.0,8.0,2.0,7.0
