ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.123062831484928,0.0108449664748,0.0094589647468,0.024570894699952,0.008469952,0.009652851290032,0.004842425885631999,0.006484091281072
