ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.032110360772272,0.069536625159472,0.016862977221567998,0.025076674117887998,0.015163446847408,0.007145423653552,0.0049534334257120005,0.0049534334257120005,0.004839300489472001,0.005363381177008001
