ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.108795585856768,0.07506484001080001,0.1013729897968,0.086649896978368,0.11966427189764801,0.132600559556032,0.1136037073228,0.12519593102636803,0.12519593102636803,0.129755633877808,0.12370800894251202,0.13237885105835198,0.12429536498180799,0.126257906390272,0.13237321136171198,0.13247981624320002,0.126281751441712,0.131190789259312,0.1308924089152,0.132056399282992,0.131172800871472
