l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
1.0,14.0,2.0,16.0,0.0
2.0,15.0,3.0,16.0,1.0
6.0,17.0,7.0,20.0,2.0
2.0,16.0,6.0,20.0,3.0
0.0,16.0,2.0,20.0,3.0
2.0,0.0,6.0,3.0,4.0
0.0,0.0,2.0,3.0,4.0
6.0,0.0,7.0,2.0,5.0
1.0,3.0,2.0,5.0,6.0
2.0,3.0,4.0,4.0,7.0
