l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
8.0,11.0,9.0,12.0,0.0
3.0,19.0,4.0,20.0,1.0
3.0,15.0,4.0,17.0,2.0
4.0,15.0,5.0,20.0,3.0
5.0,14.0,7.0,20.0,4.0
7.0,12.0,10.0,20.0,5.0
