ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.6,0.33333333333333337,1.0,0.5,1.0,1.0,1.0,1.0,0.33333333333333337,0.19999999999999996
