l_l_m,l_l_n,u_r_m,u_r_n,n,u
6.0,16.0,7.0,20.0,23.0,23.0
7.0,17.0,8.0,20.0,23.0,23.0
1.0,19.0,3.0,20.0,23.0,23.0
3.0,18.0,6.0,20.0,23.0,23.0
1.0,0.0,2.0,3.0,23.0,23.0
2.0,0.0,8.0,2.0,23.0,23.0
2.0,0.0,8.0,2.0,23.0,23.0
