ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.053500439087152,0.10347587268280001,0.061338810499072,0.09893121257348801,0.105722939807152,0.10598695027,0.105608221648432,0.1080581321968,0.10816638200627199
