l_l_m,l_l_n,u_r_m,u_r_n,n,u
1.0,1.0,2.0,4.0,15.0,15.0
2.0,3.0,7.0,4.0,15.0,15.0
-0.0,2.0,1.0,10.0,15.0,15.0
