ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.121885558203328,0.0125743164928,0.003747004880128,0.003747004880128,0.010701398822848,0.0434214420748,0.0434214420748,0.005148507056128,0.014558137439488002,0.006520557709312001,0.009302712989631999,0.00673355923,0.01744690075,0.01744690075,0.012302020731328002,0.007914107097088,0.005600997541168,0.008014919515072001
