ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.033628255571968,0.129403602011392,0.139809981239728,0.13444481280659198,0.133302668742448,0.142129450359088,0.14012534562999998,0.14012534562999998,0.13391662272812802,0.13884306631475202,0.142129450359088,0.138465698471872,0.136019078086912,0.142480312723888,0.136003131768832,0.140358006696112,0.13997223488939198
