ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.053635205280688,0.12477048468812799,0.121592682400048,0.11762763235691198,0.1254265489132,0.112945402921408,0.1351606508908,0.1351606508908,0.12823244539460799,0.12477048468812799,0.1352942063728,0.123019422363952,0.124315769266432,0.1326547376368,0.12751833069880003,0.135332861115328,0.134826119369152,0.1276157275648
