l_l_m,l_l_n,u_r_m,u_r_n,n,u
7.0,5.0,8.0,6.0,18.0,18.0
8.0,5.0,9.0,7.0,18.0,18.0
8.0,5.0,9.0,7.0,18.0,18.0
8.0,13.0,9.0,14.0,18.0,18.0
