ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.1255842518848,0.12250935761919998,0.12250935761919998,0.11850448739372801,0.111747502993408,0.111747502993408,0.12316230815531198,0.11131732977452799,0.118522926170368,0.12249344725547198,0.119511400726528
