ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.089107291722688,0.09417482973880001,0.09014996790476801,0.10068513741995201,0.09693698739755201,0.097481256690112,0.097481256690112,0.106189542924208,0.09716106731012801,0.104164279962928,0.098722117217968,0.09693698739755201,0.10461661547315201,0.103283308900528,0.106663113675952,0.1073286670912,0.106547530467328,0.106416308410288
