ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.6785714285714286,1.0,0.8095238095238095,0.8095238095238095,1.0,1.0,1.0,1.0,1.0,1.0,0.5
