ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.0176509763692,0.12007153549355198,0.13957707757868798,0.12387596082323202,0.12007153549355198,0.12007153549355198,0.1373461268848,0.13722212454020802,0.12829601576363198,0.137811068849968
