ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.0986415777772,0.11143411087148801,0.11691331298756799,0.135485245177792,0.131348225392432,0.139323632543152,0.13638317996996802,0.129147488631232,0.139236316276912,0.134106956675008,0.138243352942528,0.141918853878448,0.141550585496512,0.14068131694719999
