ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.10501132059908799,0.006753895642672,0.006143762087872,0.006143762087872,0.022925640159232,0.012748715662768001,0.0069173508006879995,0.012054860122048,0.012054860122048
