ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.013578575985088,0.013080156449200001,0.056887246633407995,0.017224490331952,0.012023003267008,0.019787325899199997,0.00475682128,0.004122133494208,0.020578127584192,0.007276861871152,0.007619863832512,0.005108087073328001,0.005676534572848,0.0053702889629919995,0.008188168749999999,0.003781055209408,0.004937791972912,0.010990673718208001,0.010471116113152,0.010471116113152,0.008523807520047999,0.0058094745388,0.0037033738378720003,0.003700280090032,0.0062199723148,0.0047418315297279995,0.00376960075
