l_l_m,l_l_n,u_r_m,u_r_n,n,u
8.0,8.0,9.0,20.0,2.0,2.0
9.0,9.0,10.0,20.0,2.0,2.0
3.0,15.0,4.0,17.0,2.0,2.0
3.0,13.0,4.0,14.0,2.0,2.0
7.0,13.0,8.0,20.0,2.0,2.0
4.0,13.0,5.0,17.0,2.0,2.0
5.0,13.0,6.0,18.0,2.0,2.0
6.0,13.0,7.0,19.0,2.0,2.0
