ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.12048582783659202,0.12195128392748801,0.067718703389632,0.113864615593648,0.11942112454547199,0.11113693215020799,0.133207695837232,0.12583173789764798,0.13414435516211204,0.131658797885488,0.132251978781952,0.12758511427,0.133503435743488,0.12615977032619202,0.135330587196352
