ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.25,0.4285714285714286,0.5,0.6666666666666667,1.0,0.6666666666666667,1.0,1.0,1.0,0.05555555555555558,1.0,1.0,1.0,0.5
