ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.024052315479999996,0.057560532839872,0.028210725756592,0.030954898151871996,0.0115983446848,0.003731221456432,0.010051670122431999,0.017813413753791998
