ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.066440730403888,0.097296002189872,0.117748275310528,0.106711242202672,0.12173388883,0.126220201197568,0.126220201197568,0.12416469531999999,0.12168845568044798,0.12225433074999999,0.1260134481868,0.11807742145120001,0.11745891253124802,0.11745891253124802,0.121339421274112,0.1261714121728,0.125997932704048,0.101065088395312,0.090600840115648,0.090600840115648,0.11973828386795199,0.122612518290688,0.12089461210720001,0.11347760418539199,0.126250143229888,0.12620911219532802
