ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23
0.036513518785792,0.1260688661548,0.1140796986892,0.098398561075648,0.1265263940608,0.1265263940608,0.11892394518251201,0.125084823548848,0.125362381131952,0.12287769342827201,0.12344550435635201,0.119254230724912,0.11863357980467198,0.11863357980467198,0.12252746339972799,0.127375900662832,0.127201834627072,0.099369252845872,0.072731445286912,0.072731445286912,0.11741944855955201,0.1067996712688,0.1140796986892,0.125084823548848
