l_l_m,l_l_n,u_r_m,u_r_n,n,u
3.0,6.0,7.0,7.0,1.0,1.0
7.0,7.0,8.0,13.0,1.0,1.0
5.0,7.0,7.0,8.0,1.0,1.0
1.0,6.0,2.0,13.0,1.0,1.0
