ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.0606808408588,0.046128637157632005,0.023856362395647996,0.0075449771008,0.00653514748,0.005560102428208,0.006504067126528,0.006504067126528,0.005075510888752,0.0044312434155520004
