ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.05355970852479999,0.06613911904120001,0.08802865958315201,0.11673146250880001,0.118782802148272,0.115899550565632,0.117846227862448,0.117846227862448,0.11673146250880001,0.117846227862448
