ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.11172358960964801,0.094687868957632,0.08484387660620801,0.107045204272432,0.127927018234672,0.113759799842608,0.131427531374848,0.12648477631479998,0.123188143743232
