ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.06981780643,0.092543749623088,0.099298245105088,0.11651843922999999,0.11651843922999999,0.110336432128432,0.1146662675008,0.10952682062315199,0.11564994843980801,0.116446203727792,0.11944994507627202,0.11948420660012801,0.118834366869952,0.11554188112427201
