l_l_m,l_l_n,u_r_m,u_r_n,n,u
4.0,14.0,6.0,18.0,19.0,19.0
6.0,15.0,7.0,18.0,19.0,19.0
2.0,16.0,4.0,18.0,19.0,19.0
