l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
4.0,0.0,5.0,3.0,0.0
7.0,0.0,10.0,6.0,1.0
8.0,6.0,9.0,7.0,2.0
3.0,1.0,4.0,3.0,3.0
5.0,0.0,6.0,4.0,4.0
6.0,0.0,7.0,5.0,5.0
8.0,14.0,9.0,15.0,6.0
3.0,18.0,4.0,20.0,7.0
4.0,17.0,6.0,20.0,8.0
6.0,16.0,7.0,20.0,9.0
7.0,15.0,10.0,20.0,10.0
