ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.7380952380952381,0.8571428571428572,1.0,0.1428571428571429,0.19999999999999996,0.16666666666666663,0.6,1.0,0.75,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0
