ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.030130879890688,0.12267234351620801,0.12266795232491201,0.124885359953152,0.12041438132319998,0.12476827591475198,0.122611420676032,0.116973771666352,0.11806009000748799,0.11806009000748799,0.12266795232491201,0.12488756945920002,0.12487817915396798,0.12190089309279997,0.124848352781872
