ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.1051086432112,0.016515802924288,0.013241171214592,0.021778900946367998,0.0139427833228,0.0139427833228,0.004691567945392,0.005779848999472,0.014304627095488002,0.008132856010288,0.006490432447791999,0.005123438706688,0.0037024457044480003,0.0050961831532,0.0074477590097920005,0.0074477590097920005,0.009734922480688,0.0037757922028,0.004285600407808,0.0039384414448,0.018517299251199996,0.008568974427568,0.0054585570112,0.004679083571632,0.003982164951472,0.008614158269488
