ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.025668192709167998,0.05634173397803201,0.031706346056128,0.0330467817292,0.011843625489712,0.0037216287088,0.013257920185792001,0.005983284156352001,0.007683907083711999,0.006219023331328,0.004926531464368,0.004429686400432,0.010008889381168,0.003721009850368,0.005161670153152,0.011244338107648001,0.0075273823851999995,0.005047953723952,0.004134866621488,0.0073637169894879995,0.0073637169894879995,0.0037281269309919996,0.005719046023168,0.005260441961392,0.005634668319999999,0.003757528411072
