l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
1.0,13.0,3.0,15.0,0.0
3.0,14.0,4.0,15.0,1.0
3.0,15.0,7.0,20.0,2.0
0.0,15.0,3.0,20.0,2.0
3.0,0.0,7.0,1.0,3.0
0.0,0.0,3.0,1.0,3.0
1.0,1.0,3.0,3.0,4.0
3.0,1.0,5.0,2.0,5.0
