ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.074955818457088,0.176718482527408,0.181833029359792,0.18553128445484798,0.147076257564592,0.150486970089472,0.182746754086912,0.183570440497072,0.181833029359792,0.18553128445484798,0.184389184319488
