ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.053172840030208,0.1090579432048,0.10201085143979201,0.101237762859568,0.082712652113968,0.11509492899371201,0.11509492899371201,0.110356010487808,0.113291743287472,0.1090579432048,0.11467377371795201
