l_l_m,l_l_n,u_r_m,u_r_n,n,u
7.0,8.0,8.0,14.0,2.0,2.0
1.0,12.0,4.0,15.0,2.0,2.0
4.0,12.0,7.0,14.0,2.0,2.0
4.0,12.0,7.0,14.0,2.0,2.0
