ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.8125,0.6428571428571428,0.38888888888888884,0.9166666666666666,0.6666666666666667,1.0,0.2857142857142857,1.0,1.0,1.0,0.41666666666666663,0.75,1.0,0.7777777777777778,1.0,1.0,0.5,1.0
