ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.108091759279552,0.03935233905452801,0.11871930683795201,0.116733080922928,0.128654785226752,0.128654785226752,0.11690359742507199,0.126818965143088,0.122872201216432,0.10678344870443199,0.12921066133547202,0.126818965143088,0.129185502741952,0.127539477483568,0.12587881853132799,0.126818965143088,0.122991951023152,0.12918885712,0.12703952346035202,0.12924253139891198,0.129185502741952
